,Make,Engine Capacity(CC),Mileage(miles),Year,Price
61600,Toyota,1600.0,57787.52087807206,2011,1940000.0
61601,Honda,1800.0,100662.1331424481,2008,1825000.0
61602,Toyota,1600.0,19471.287679949095,2020,3595000.0000000005
61603,Honda,1500.0,186411.35767120018,2000,900000.0
61604,Honda,1500.0,52816.551340173384,2017,2250000.0
61605,Toyota,1300.0,52816.551340173384,2018,2800000.0
61606,Toyota,1800.0,75807.28545295473,2006,2600000.0
61607,Honda,1800.0,93205.67883560009,2012,2650000.0
61608,Lexus,5663.0,15534.279805933349,2017,58000000.0
61609,Toyota,1300.0,49709.69537898671,2011,2075000.0
61610,Toyota,3400.0,76428.65664519207,2001,3900000.0
61611,Honda,1500.0,76428.65664519207,2005,1195000.0
61612,Honda,1300.0,68568.3110633898,2008,1500000.0
61613,Honda,1600.0,49709.69537898671,2000,1250000.0
61614,Toyota,1300.0,105633.10268034677,2015,2270000.0
61615,Suzuki,800.0,52816.551340173384,2012,650000.0
61616,Suzuki,800.0,31068.559611866698,2018,950000.0
61617,Audi,1800.0,45981.46822556271,2014,6600000.0
61618,Nissan,660.0,7456.454306848007,2019,2600000.0
61619,Honda,1300.0,105633.10268034677,2005,1090000.0
61620,Toyota,1000.0,99419.39075797342,2005,1365000.0
61621,Suzuki,1000.0,62137.119223733396,2016,1220000.0
61622,Toyota,1500.0,93205.67883560009,1997,1055000.0
61623,Honda,1300.0,110604.07221824543,2012,2000000.0
61624,Toyota,1500.0,68350.83114610674,2013,2300000.0
61625,Suzuki,660.0,33554.044380816034,2015,2300000.0
61626,Toyota,2800.0,310.685596118667,2021,11000000.0
61627,Honda,1300.0,31689.93080410403,2019,2550000.0
61628,Honda,1300.0,74564.54306848007,2017,2300000.0
61629,Honda,1300.0,59030.26326254672,2014,1850000.0
61630,Toyota,1300.0,74564.54306848007,2016,2500000.0
61631,Honda,1800.0,54059.29372464805,2013,2325000.0
61632,Suzuki,800.0,961.2612343911555,2021,1300000.0
61633,Toyota,1500.0,40389.12749542671,2018,3425000.0
61634,Nissan,1200.0,25165.533285612026,2018,3050000.0
61635,Mitsubishi,660.0,14291.537421458681,2019,2250000.0
61636,Suzuki,1000.0,32311.301996341364,2008,819999.9999999999
61637,Honda,1600.0,118060.52652509345,2007,1600000.0
61638,Suzuki,800.0,30447.18841962936,2018,950000.0
61639,Toyota,1000.0,48466.952994512045,2001,920000.0
61640,Toyota,1300.0,65243.97518492006,2015,2650000.0
61641,Honda,1800.0,47224.21061003738,2011,1850000.0
61642,Honda,1500.0,53437.92253241072,2016,4600000.0
61643,Honda,1500.0,62137.119223733396,2002,800000.0
61644,Toyota,1300.0,55923.40730136005,2015,2430000.0
61645,Toyota,1000.0,77671.39902966675,2013,1850000.0
61646,Honda,1300.0,17398.39338264535,2019,2450000.0
61647,Suzuki,1000.0,615157.4803149606,2015,1280000.0
61648,KIA,2000.0,5095.2437763461385,2021,5750000.0
61649,Toyota,1300.0,93205.67883560009,2015,2650000.0
61650,Honda,1600.0,114953.67056390678,2003,1275000.0
61651,Toyota,1500.0,108739.95864153343,2018,3600000.0
61652,Toyota,2500.0,52816.551340173384,2016,5300000.0
61653,Toyota,1800.0,18019.764574882684,2020,4190000.0
61654,Daihatsu,660.0,86991.96691322674,2007,1100000.0
61655,Toyota,1300.0,93205.67883560009,2015,2450000.0
61656,Nissan,1600.0,62137.119223733396,1997,550000.0
61657,Toyota,1800.0,65243.97518492006,2013,3000000.0
61658,Honda,1900.0,85127.85333651475,2000,1250000.0
61659,Toyota,1800.0,124274.23844746679,2002,1245000.0
61660,Toyota,1300.0,105633.10268034677,2015,2400000.0
61661,Suzuki,1300.0,57166.149685834724,2012,1339000.0
61662,Mitsubishi,660.0,12427.423844746678,1995,900000.0
61663,Toyota,2700.0,59651.634454784056,2004,5400000.0
61664,Suzuki,1000.0,62137.119223733396,2006,665000.0
61665,Toyota,1300.0,69748.91632864073,2012,1700000.0
61666,Toyota,3000.0,60894.37683925872,2013,4900000.0
61667,Suzuki,800.0,55302.03610912272,2014,810000.0
61668,Toyota,2700.0,74564.54306848007,1997,3000000.0
61669,Honda,1800.0,21126.620536069353,2018,3900000.0
61670,Suzuki,800.0,49709.69537898671,2013,750000.0
61671,Suzuki,1000.0,54680.664916885384,2016,1325000.0
61672,Toyota,1300.0,136701.66229221347,2006,1450000.0
61673,Honda,1300.0,3106.8559611866694,2021,2640000.0
61674,Honda,1500.0,56544.77849359739,2016,3950000.0
61675,Toyota,1600.0,58408.89207030939,2011,2420000.0
61676,Hyundai,1000.0,73321.8006840054,2009,915000.0
61677,Land,2500.0,155342.7980593335,2004,3000000.0
61678,Honda,1500.0,27278.19533921896,2016,3975000.0
61679,Honda,1800.0,16777.022190408017,2020,4150000.0
61680,Suzuki,1300.0,74924.93835997772,1996,630000.0
61681,Hyundai,2500.0,0.621371192237334,2021,8100000.0
61682,Toyota,1600.0,55302.03610912272,2013,2600000.0
61683,Honda,1500.0,37135.00656167979,2014,2070000.0
61684,Honda,1500.0,146022.23017577347,2004,1200000.0
61685,Lexus,3500.0,48466.952994512045,2011,9300000.0
61686,Hyundai,1000.0,55302.03610912272,2009,830000.0000000001
61687,Honda,1500.0,27961.703650680025,2018,3200000.0
61688,Suzuki,800.0,93205.67883560009,2006,560000.0
61689,Mercedes,2000.0,11184.681460272011,2011,7200000.0
61690,Toyota,3000.0,67108.08876163207,1998,3000000.0
61691,Suzuki,660.0,76428.65664519207,2007,1200000.0
61692,Honda,1500.0,79535.51260637875,2006,1250000.0
61693,Honda,1300.0,88234.70929770141,2002,675000.0
61694,Toyota,1600.0,34175.41557305337,2018,3400000.0
61695,Toyota,1300.0,52816.551340173384,2004,1850000.0
61696,Toyota,2000.0,7670.827368169887,2002,1145000.0
61697,Toyota,1800.0,35418.157957528034,2016,6300000.0
61698,Toyota,1300.0,136701.66229221347,2012,1850000.0
61699,Toyota,1300.0,0.621371192237334,2017,2660000.0
61700,Toyota,1600.0,59030.26326254672,2012,2680000.0
61701,Toyota,1300.0,43495.98345661337,2013,1820000.0
61702,Suzuki,1000.0,0.621371192237334,2021,2350000.0
61703,Toyota,1800.0,132973.43513878947,2005,1300000.0
61704,Honda,1800.0,75807.28545295473,2011,2000000.0
61705,Toyota,2000.0,93205.67883560009,2002,1145000.0
61706,Toyota,1300.0,74564.54306848007,1994,765000.0
61707,Honda,660.0,24792.710570269624,2018,2150000.0
61708,Mercedes,1800.0,87613.33810546408,2008,3475000.0
61709,Suzuki,800.0,42253.241072138706,2018,925000.0
61710,Toyota,1300.0,59651.634454784056,2012,1700000.0
61711,Toyota,1300.0,47224.21061003738,2019,2830000.0
61712,Toyota,1500.0,74564.54306848007,2012,2410000.0
61713,Honda,1800.0,37282.27153424003,2010,1500000.0
61714,Toyota,1000.0,621.371192237334,2020,3800000.0
61715,Toyota,1300.0,58408.89207030939,2011,2100000.0
61716,Toyota,2000.0,55687.907619502104,2008,1950000.0
61717,Toyota,1300.0,16466.33659428935,2019,3100000.0
61718,Honda,1300.0,70367.18066491689,2004,1180000.0
61719,Suzuki,1000.0,29825.817227392028,2016,1600000.0
61720,Suzuki,1000.0,45981.46822556271,2010,880000.0000000001
61721,Toyota,1000.0,27961.703650680025,2018,2650000.0
61722,Daihatsu,800.0,100040.76195021076,2004,670000.0
61723,Honda,1800.0,90098.82287441342,2011,1875000.0
61724,Toyota,1300.0,41010.49868766404,2016,2350000.0
61725,Toyota,1600.0,65243.97518492006,2015,2800000.0
61726,Toyota,3400.0,124274.23844746679,1987,1600000.0
61727,Honda,1600.0,80778.25499085341,2005,1120000.0
61728,Hyundai,1100.0,34175.41557305337,2004,795000.0
61729,Honda,1500.0,90098.82287441342,2015,3200000.0
61730,Suzuki,1000.0,18408.121570031017,2015,1100000.0
61731,Suzuki,800.0,90098.82287441342,2016,725000.0
61732,Honda,1500.0,44738.725841088046,2013,2550000.0
61733,FAW,1000.0,62137.119223733396,2015,525000.0
61734,Honda,1500.0,28583.074842917362,2017,2900000.0
61735,Toyota,1000.0,24854.847689493356,2018,2500000.0
61736,Toyota,1300.0,43495.98345661337,2018,2820000.0
61737,Honda,1500.0,41631.86987990137,2020,3350000.0
61738,Toyota,4600.0,28583.074842917362,2017,32000000.0
61739,Suzuki,1000.0,80778.25499085341,2011,680000.0
61740,Suzuki,1000.0,59030.26326254672,2014,1200000.0
61741,Toyota,1800.0,142915.3742145868,2007,2900000.0
61742,Suzuki,1300.0,39146.38511095204,2018,1750000.0
61743,United,800.0,21747.991728306686,2019,735000.0
61744,Toyota,1300.0,132352.06394655214,2014,2090000.0
61745,Toyota,1300.0,62137.119223733396,1972,875000.0
61746,Toyota,1500.0,12427.423844746678,2008,2700000.0
61747,Suzuki,1500.0,36660.9003420027,2018,1850000.0
61748,Toyota,1600.0,21.126620536069353,2021,3615000.0
61749,Suzuki,800.0,114953.67056390678,2009,600000.0
61750,Toyota,1200.0,9.941939075797343,1974,500000.0
61751,Toyota,1300.0,158449.65402052016,1999,950000.0
61752,Toyota,1300.0,59030.26326254672,2015,2330000.0
61753,Toyota,1800.0,42253.241072138706,2016,2550000.0
61754,Honda,1300.0,67108.08876163207,2014,1950000.0
61755,Honda,1500.0,17398.39338264535,2019,3150000.0
61756,Suzuki,1000.0,52816.551340173384,2008,800000.0
61757,Suzuki,1000.0,60623.458999443246,2001,580000.0
61758,Toyota,1500.0,133594.8063310268,2008,2850000.0
61759,Honda,1500.0,68350.83114610674,2015,3500000.0
61760,Toyota,1600.0,27.961703650680025,2021,3640000.0
61761,Toyota,1500.0,186447.39720034995,2007,2200000.0
61762,Suzuki,800.0,40389.12749542671,2007,530000.0
61763,Toyota,1500.0,73321.8006840054,2013,2250000.0
61764,Toyota,1500.0,78914.14141414141,2008,2525000.0
61765,Toyota,1000.0,65243.97518492006,1999,1190000.0
61766,Suzuki,1300.0,62137.119223733396,1999,670000.0
61767,Suzuki,1000.0,60273.00564702139,2016,1375000.0
61768,Suzuki,1000.0,61334.30764336276,2016,1200000.0
61769,Toyota,1000.0,32311.301996341364,2013,2100000.0
61770,Toyota,1500.0,43495.98345661337,2014,2600000.0
61771,Toyota,1000.0,29204.446035154695,2017,2575000.0
61772,Toyota,1300.0,24233.476497256022,2019,3220000.0000000005
61773,Nissan,660.0,38525.01391871471,2015,1850000.0
61774,Toyota,2000.0,155342.7980593335,1993,1080000.0
61775,Honda,1300.0,82642.36856756541,2005,1130000.0
61776,Nissan,1500.0,86370.59572098941,1990,530000.0
61777,Toyota,1800.0,51263.12335958005,2017,4650000.0
61778,Honda,1800.0,64622.60399268273,2013,2550000.0
61779,Toyota,1300.0,93205.67883560009,2015,2500000.0
61780,Toyota,1300.0,118060.52652509345,1997,1040000.0
61781,Toyota,1000.0,55923.40730136005,2005,1125000.0
61782,Honda,1300.0,24854.847689493356,2018,2650000.0
61783,Suzuki,800.0,62137.119223733396,2013,550000.0
61784,Daihatsu,660.0,93205.67883560009,2010,950000.0
61785,Honda,1500.0,17087.707786526684,2016,5335000.0
61786,Toyota,1300.0,47224.21061003738,2017,2785000.0
61787,Toyota,1600.0,32.9326731885787,2021,3700000.0
61788,Honda,1800.0,93205.67883560009,2008,1650000.0
61789,MG,1500.0,3.1068559611866697,2021,5900000.0
61790,Hyundai,1000.0,40389.12749542671,2004,665000.0
61791,Toyota,1300.0,40389.12749542671,2017,2620000.0
61792,Toyota,2500.0,2423.3476497256024,2018,17800000.0
61793,Toyota,1000.0,109053.12972242106,2010,1450000.0
61794,Honda,1300.0,93205.67883560009,2010,1689999.9999999998
61795,Toyota,1000.0,68350.83114610674,2012,1650000.0
61796,Toyota,2700.0,62137.119223733396,1996,3700000.0
61797,Toyota,1500.0,68350.83114610674,2017,3600000.0
61798,Honda,1500.0,7.456454306848007,2000,1150000.0
61799,Toyota,1000.0,93205.67883560009,2012,1850000.0
61800,Suzuki,800.0,39767.75630318937,2017,990000.0
61801,Toyota,1300.0,69593.5735305814,1999,950000.0
61802,KIA,2000.0,6.2137119223733395,2021,6015000.0
61803,Toyota,1300.0,49709.69537898671,2018,2950000.0
61804,Toyota,1800.0,29825.817227392028,2017,5950000.0
61805,Toyota,2800.0,6213.711922373339,2021,7500000.0
61806,Toyota,1600.0,18641.135767120017,2019,3500000.0
61807,Suzuki,1000.0,46602.839417800045,1989,500000.0
61808,Hyundai,1000.0,77050.02783742941,2004,590000.0
61809,Honda,1600.0,113710.92817943211,2003,1270000.0
61810,Toyota,1000.0,45360.09703332538,2018,2700000.0
61811,Toyota,1300.0,77671.39902966675,2010,1900000.0
61812,Toyota,2700.0,93205.67883560009,2008,7990000.000000001
61813,Toyota,1300.0,41631.86987990137,2016,2850000.0
61814,Toyota,1800.0,142915.3742145868,2010,1990000.0
61815,Honda,1800.0,39146.38511095204,2019,3700000.0
61816,Toyota,1300.0,67729.4599538694,1996,1050000.0
61817,Honda,1800.0,2485.484768949336,2018,4100000.0
61818,Toyota,1300.0,17149.844905750415,1998,930000.0
61819,Toyota,1300.0,88856.08048993876,2012,2250000.0
61820,Toyota,1600.0,47224.21061003738,2012,2550000.0
61821,Honda,1600.0,0.621371192237334,2005,1250000.0
61822,FAW,1000.0,26097.590073968026,2018,1150000.0
61823,Honda,1300.0,4038.9127495426706,2021,2800000.0
61824,Toyota,1300.0,55612.72170524138,2017,2650000.0
61825,Honda,1300.0,93205.67883560009,2001,760000.0
61826,Daihatsu,800.0,40389.12749542671,2011,830000.0000000001
61827,Honda,1500.0,73943.17187624273,2014,3350000.0
61828,Toyota,1800.0,108739.95864153343,2015,2710000.0
61829,Toyota,1300.0,62137.119223733396,2012,2100000.0
61830,Suzuki,1000.0,10563.310268034676,2008,850000.0
61831,Honda,1200.0,0.621371192237334,2021,3200000.0
61832,Suzuki,660.0,69593.5735305814,2015,1800000.0
61833,Toyota,1300.0,60894.37683925872,2015,2500000.0
61834,Honda,660.0,42874.61226437604,2014,1565000.0
61835,Chevrolet,1000.0,99419.39075797342,2006,555000.0
61836,Toyota,2000.0,9320.567883560008,2005,1075000.0
61837,Suzuki,800.0,0.621371192237334,2021,1049000.0
61838,Toyota,2800.0,1.242742384474668,2021,8250000.0
61839,Austin,660.0,108650.48118985126,1970,1050000.0
61840,Suzuki,800.0,0.621371192237334,2021,1020000.0
61841,Suzuki,800.0,40389.12749542671,2008,500000.0
61842,Volkswagen,2800.0,74564.54306848007,1994,1500000.0
61843,Toyota,1800.0,62137.119223733396,2007,1500000.0
61844,Honda,1500.0,6835.083114610673,2021,5100000.0
61845,Toyota,1300.0,93205.67883560009,2017,3300000.0
61846,Toyota,1000.0,35418.157957528034,2018,2850000.0
61847,Mercedes,1800.0,75807.28545295473,2007,2900000.0
61848,Honda,1300.0,53437.92253241072,2015,2000000.0
61849,Honda,1800.0,104390.3602958721,2010,1650000.0
61850,Toyota,3000.0,124274.23844746679,2003,6900000.0
61851,Toyota,1600.0,102526.2467191601,2000,1200000.0
61852,Suzuki,1000.0,52816.551340173384,2015,1110000.0
61853,Honda,1500.0,18019.764574882684,2017,5100000.0
61854,Mitsubishi,660.0,46602.839417800045,2012,1290000.0
61855,Toyota,1300.0,68135.21534240038,2016,2400000.0
61856,Nissan,2400.0,63661.342758291576,2008,1345000.0
61857,Toyota,1600.0,59030.26326254672,2014,2550000.0
61858,Toyota,1600.0,13670.166229221346,2019,3550000.0
61859,KIA,2000.0,31.068559611866696,2021,5750000.0
61860,Suzuki,1000.0,26934.577069911713,2006,660000.0
61861,Mercedes,2500.0,186411.35767120018,1982,950000.0
61862,Honda,1600.0,90098.82287441342,2012,1850000.0
61863,Toyota,1000.0,57166.149685834724,2012,1800000.0
61864,Suzuki,800.0,40389.12749542671,2016,900000.0
61865,Toyota,2000.0,114717.5495108566,1999,1050000.0
61866,Toyota,2800.0,12427.423844746678,1983,2500000.0
61867,Honda,1300.0,81399.62618309075,2017,2300000.0
61868,Mercedes,1800.0,53437.92253241072,2005,3300000.0
61869,Toyota,4600.0,16155.650998170682,2016,28000000.0
61870,Suzuki,800.0,33554.044380816034,2008,585000.0
61871,Toyota,1000.0,9631.253479678677,2014,2250000.0
61872,Daihatsu,660.0,37282.27153424003,2013,1350000.0
61873,Suzuki,1300.0,49709.69537898671,2018,1850000.0
61874,Suzuki,1000.0,62137.119223733396,2005,660000.0
61875,Mitsubishi,2800.0,49709.69537898671,1995,1950000.0
61876,Toyota,3000.0,90098.82287441342,2013,5850000.0
61877,Honda,1300.0,4970.969537898672,2021,2625000.0
61878,Daihatsu,800.0,46602.839417800045,2012,1125000.0
61879,Toyota,1300.0,43495.98345661337,2018,2830000.0
61880,Suzuki,800.0,57166.149685834724,2013,700000.0
61881,Toyota,1800.0,0.621371192237334,2021,4500000.0
61882,Toyota,1500.0,12.427423844746679,1995,1140000.0
61883,Toyota,1300.0,81399.62618309075,2010,1530000.0
61884,Suzuki,1000.0,109096.62570587767,2007,595000.0
61885,Suzuki,660.0,93205.67883560009,2002,640000.0
61886,Honda,1600.0,118268.68587449295,2005,1280000.0
61887,Toyota,1000.0,55923.40730136005,2016,2250000.0
61888,Toyota,1600.0,53437.92253241072,2015,2600000.0
61889,Suzuki,800.0,21747.991728306686,2008,500000.0
61890,Suzuki,800.0,18641.135767120017,2005,500000.0
61891,Suzuki,1000.0,62137.119223733396,2006,575000.0
61892,Suzuki,1000.0,49709.69537898671,2018,1400000.0
61893,Honda,1800.0,16466.33659428935,2017,3350000.0
61894,Toyota,1000.0,93205.67883560009,2010,1650000.0
61895,Honda,1800.0,68350.83114610674,2013,2500000.0
61896,Toyota,1800.0,21747.991728306686,2019,3850000.0
61897,Mercedes,1800.0,61515.748031496056,2006,2750000.0
61898,Honda,1500.0,25476.218881730692,2018,5450000.0
61899,Daihatsu,660.0,14912.908613696014,2018,2050000.0
61900,Honda,1500.0,53.43792253241072,2021,8750000.0
61901,Toyota,1600.0,37282.27153424003,2018,3329999.9999999995
61902,Honda,1800.0,74564.54306848007,2014,2500000.0
61903,Toyota,1800.0,932.0567883560009,2021,4325000.0
61904,Daihatsu,660.0,89468.13111429253,2007,1230000.0
61905,Toyota,1300.0,114953.67056390678,2006,1075000.0
61906,Toyota,4600.0,59030.26326254672,2012,23000000.0
61907,Toyota,1600.0,49709.69537898671,2018,3250000.0
61908,Suzuki,800.0,62758.49041597073,2014,700000.0
61909,Honda,1500.0,43495.98345661337,2016,4500000.0
61910,Toyota,1300.0,65865.3463771574,2014,1730000.0
61911,Daihatsu,660.0,31689.93080410403,2018,2200000.0
61912,Honda,1500.0,20505.24934383202,2018,3150000.0
61913,Honda,1800.0,31689.93080410403,2017,3600000.0
61914,Honda,1300.0,99419.39075797342,2007,1650000.0
61915,Suzuki,800.0,30136.502823510695,2015,800000.0
61916,Jeep,1600.0,62137.119223733396,1991,550000.0
61917,Changan,800.0,31068.559611866698,2006,550000.0
61918,Honda,1800.0,70836.31591505607,2010,1850000.0
61919,Suzuki,1000.0,158449.65402052016,2006,695000.0
61920,Toyota,2500.0,62137.119223733396,2013,4650000.0
61921,Honda,1800.0,128934.52238924679,2007,1550000.0
61922,Honda,1300.0,34175.41557305337,2016,2290000.0
61923,Toyota,1300.0,79535.51260637875,2012,2050000.0
61924,Haval,1500.0,994.1939075797343,2021,6175000.0
61925,Toyota,2000.0,130487.95036984012,2004,1325000.0
61926,Nissan,1600.0,90098.82287441342,2011,1100000.0
61927,Toyota,1800.0,65927.48349638113,2005,1585000.0
61928,Toyota,1000.0,37282.27153424003,2018,2700000.0
61929,Suzuki,800.0,248548.47689493358,2012,670000.0
61930,MG,1500.0,31.068559611866696,2021,6150000.0
61931,KIA,2000.0,14912.908613696014,2020,5555000.0
61932,Honda,1500.0,28583.074842917362,2017,2900000.0
61933,Toyota,2700.0,13670.166229221346,2017,23500000.0
61934,KIA,2000.0,8699.196691322675,2020,5700000.0
61935,Suzuki,660.0,43123.16074127098,2013,1650000.0
61936,Toyota,1800.0,24854.847689493356,2018,3700000.0
61937,Toyota,2000.0,215615.80370635487,2004,1125000.0
61938,Honda,1800.0,105633.10268034677,2006,1425000.0
61939,Hyundai,2500.0,0.621371192237334,2021,8050000.0
61940,Suzuki,660.0,41631.86987990137,2018,1500000.0
61941,Toyota,1000.0,54059.29372464805,2014,1850000.0
61942,Toyota,2700.0,43495.98345661337,2009,8000000.0
61943,Honda,1300.0,66010.74723614093,1998,800000.0
61944,Toyota,1000.0,21126.620536069353,2018,2485000.0
61945,Toyota,2700.0,24854.847689493356,2019,8500000.0
61946,Honda,1300.0,121167.38248628011,2011,1720000.0
61947,Toyota,1600.0,56544.77849359739,2017,3000000.0
61948,Suzuki,800.0,7.456454306848007,2010,780000.0
61949,Suzuki,1000.0,18866.69350990217,2020,1550000.0
61950,Toyota,1000.0,6213.711922373339,2019,2950000.0
61951,Suzuki,1300.0,86991.96691322674,2013,1545000.0
61952,Honda,1600.0,186411.35767120018,2006,1150000.0
61953,Toyota,1300.0,65865.3463771574,2012,1850000.0
61954,Daihatsu,660.0,43495.98345661337,2013,1320000.0
61955,Suzuki,800.0,9.32056788356001,2015,700000.0
61956,Suzuki,800.0,34209.59098862642,2012,800000.0
61957,Honda,1800.0,91304.28298735384,2015,3180000.0
61958,Toyota,1000.0,57476.83528195339,2008,1510000.0
61959,Honda,1300.0,109361.32983377077,2004,1090000.0
61960,Honda,1300.0,7456.454306848007,2021,2500000.0
61961,Changan,1500.0,31.068559611866696,2021,2820000.0
61962,Toyota,1600.0,56544.77849359739,2012,2150000.0
61963,Toyota,1000.0,76767.92531615366,2016,2410000.0
61964,Honda,1500.0,90098.82287441342,2005,1200000.0
61965,Toyota,2400.0,124274.23844746679,1992,1475000.0
61966,Suzuki,1000.0,497100.6820170206,2006,670000.0
61967,Honda,1300.0,17398.39338264535,2019,2500000.0
61968,Toyota,2700.0,52816.551340173384,2018,22100000.0
61969,Toyota,1600.0,80778.25499085341,2012,2000000.0
61970,Honda,1800.0,29109.376242742383,2016,3400000.0
61971,Toyota,2700.0,186411.35767120018,1998,4900000.0
61972,Honda,1600.0,124274.23844746679,1989,750000.0
61973,MG,1500.0,6.2137119223733395,2021,4446000.0
61974,Honda,1500.0,62137.119223733396,2005,1190000.0
61975,FAW,1300.0,99419.39075797342,2017,1000000.0
61976,Toyota,1500.0,73943.17187624273,2006,1950000.0
61977,Toyota,2800.0,2112.6620536069354,2021,11100000.000000002
61978,Honda,660.0,44738.725841088046,2017,1700000.0
61979,Honda,1300.0,38214.32832259603,2018,2550000.0
